0			556.2775416666666	Totaal
0			0.2087817145782767	0
0.2087817145782767	2.798319696222694	1
2.798319696222694	7.1772514269189935	2
7.1772514269189935	26.015461449484224	3
26.015461449484224	26.591187708586165	4
26.591187708586165	29.314815780491507	3
29.314815780491507	30.43011652381675	5
30.43011652381675	46.203679649575236	3
46.203679649575236	55.16642450128945	6
55.16642450128945	69.02646318454187	7
69.02646318454187	73.47513084041262	6
73.47513084041262	81.41819274309769	8
81.41819274309769	85.71965782387741	6
85.71965782387741	93.12322820274576	9
93.12322820274576	99.39769915238168	6
99.39769915238168	120.23278453049149	3
120.23278453049149	136.5597338630158	2
136.5597338630158	154.3418513918386	3
154.3418513918386	155.47907264487256	10
155.47907264487256	169.11331680445994	3
169.11331680445994	179.11686750986044	11
179.11686750986044	194.70025456993326	7
194.70025456993326	201.76176378564924	11
201.76176378564924	215.75656335330703	12
215.75656335330703	222.08516241277306	11
222.08516241277306	228.34705182418085	13
228.34705182418085	230.94274072739688	11
230.94274072739688	280.95694354899877	3
280.95694354899877	282.3101462947512	10
282.3101462947512	304.12916935300365	3
304.12916935300365	316.8672799415959	14
316.8672799415959	319.5121762173847	15
319.5121762173847	325.0518075887439	14
325.0518075887439	359.0113513539138	3
359.0113513539138	360.45516819629853	10
360.45516819629853	380.7442615101638	3
380.7442615101638	403.8970840602245	16
403.8970840602245	409.1026646882584	17
409.1026646882584	417.106215393659	16
417.106215393659	481.14147119614677	3
481.14147119614677	482.8022200204793	10
482.8022200204793	505.68795272679006	3
505.68795272679006	524.8935333548241	18
524.8935333548241	527.4104620183556	19
527.4104620183556	540.3558029619235	3
540.3558029619235	541.167724609375	10
541.167724609375	556.2775416666666	3	
