0			556.2775416666666	Totaal
0			0.2087817145782767	0
0.2087817145782767	2.798319696222694	1
2.798319696222694	5.6825774850197215	2
5.6825774850197215	5.959368955741809	0
5.959368955741809	7.1772514269189935	2
7.1772514269189935	7.721607986005766	0
7.721607986005766	12.555533103572513	3
12.555533103572513	12.864616912545511	0
12.864616912545511	18.575306716474515	3
18.575306716474515	19.128889657918688	0
19.128889657918688	22.959683612712382	3
22.959683612712382	23.291833377578886	0
23.291833377578886	26.015461449484224	3
26.015461449484224	26.591187708586165	10
26.591187708586165	29.314815780491507	3
29.314815780491507	30.43011652381675	5
30.43011652381675	37.47907264487257	3
37.47907264487257	37.77445672785194	0
37.77445672785194	39.05876915200243	3
39.05876915200243	39.44258665807038	0
39.44258665807038	43.02980411862864	3
43.02980411862864	43.35457277760922	0
43.35457277760922	44.830793954793684	3
44.830793954793684	45.111275978458735	0
45.111275978458735	46.203679649575236	3
46.203679649575236	46.31615736878034	0
46.31615736878034	50.83002479331008	6
50.83002479331008	51.14372179346178	0
51.14372179346178	55.16642450128945	6
55.16642450128945	55.33180014601031	0
55.33180014601031	56.445116950470265	7
56.445116950470265	56.77111579376517	0
56.77111579376517	58.887032814396235	7
58.887032814396235	59.13306967726031	0
59.13306967726031	64.79093859033677	7
64.79093859033677	65.10217522185982	0
65.10217522185982	69.02646318454187	7
69.02646318454187	69.15472352851943	0
69.15472352851943	73.47513084041262	6
73.47513084041262	73.73100917779127	0
73.73100917779127	76.71097660990596	8
76.71097660990596	77.10709595911712	0
77.10709595911712	78.40740077935377	8
78.40740077935377	78.73462980696299	0
78.73462980696299	79.77343631485132	8
79.77343631485132	79.89399437765472	0
79.89399437765472	81.41819274309769	8
81.41819274309769	81.51291693530035	0
81.51291693530035	85.71965782387741	6
85.71965782387741	85.86700024651091	0
85.86700024651091	86.87821175288227	9
86.87821175288227	87.14393156477547	0
87.14393156477547	88.73086933024877	9
88.73086933024877	89.0356753451153	0
89.0356753451153	90.37622662886834	9
90.37622662886834	90.53984114267296	0
90.53984114267296	93.12322820274576	9
93.12322820274576	93.24378626554916	0
93.24378626554916	97.11570724931735	6
97.11570724931735	97.39987982592537	0
97.39987982592537	99.39769915238168	6
99.39769915238168	100.00327101031553	0
100.00327101031553	104.60908108313106	3
104.60908108313106	104.90432531856796	0
104.90432531856796	109.88408297936893	3
109.88408297936893	110.49460401812803	0
110.49460401812803	112.83564476827974	3
112.83564476827974	113.2576394682949	0
113.2576394682949	118.0676601372876	3
118.0676601372876	118.3752062158677	0
118.3752062158677	120.23278453049149	3
120.23278453049149	120.33119927563712	0
120.33119927563712	125.80577072587984	2
125.80577072587984	126.29784445160799	0
126.29784445160799	131.33830068643812	2
131.33830068643812	131.68275229444782	0
131.68275229444782	136.5597338630158	2
136.5597338630158	137.00260021617112	0
137.00260021617112	142.81807256902306	3
142.81807256902306	143.2486370790352	0
143.2486370790352	146.81287213668082	3
146.81287213668082	147.08351268583132	0
147.08351268583132	150.34350111878035	3
150.34350111878035	150.72485825621965	0
150.72485825621965	154.3418513918386	3
154.3418513918386	154.46486982327062	0
154.46486982327062	155.47907264487256	10
155.47907264487256	160.55973386301577	3
160.55973386301577	160.9779965298847	0
160.9779965298847	163.5490817468143	3
163.5490817468143	163.90583519796724	0
163.90583519796724	168.10456566671724	3
168.10456566671724	168.39980990215412	0
168.39980990215412	169.11331680445994	3
169.11331680445994	169.3224481378944	0
169.3224481378944	174.46131911787015	11
174.46131911787015	174.55973386301577	0
174.55973386301577	179.11686750986044	11
179.11686750986044	179.19067856871965	0
179.19067856871965	184.84267625530944	7
184.84267625530944	185.11331680445994	0
185.11331680445994	187.63519464881674	7
187.63519464881674	187.9058351979672	0
187.9058351979672	189.58268782236044	7
189.58268782236044	189.80412099893812	0
189.80412099893812	192.48592280415656	7
192.48592280415656	192.76886519645024	0
192.76886519645024	194.70025456993326	7
194.70025456993326	201.76176378564924	11
201.76176378564924	205.2803421761226	12
205.2803421761226	205.60019009784588	0
205.60019009784588	210.00424994311288	12
210.00424994311288	210.32409786483618	0
210.32409786483618	211.62314405719053	12
211.62314405719053	211.79536986119538	0
211.79536986119538	213.22238366580703	12
213.22238366580703	213.60374080324635	0
213.60374080324635	213.98509794068568	12
213.98509794068568	214.20653111726335	0
214.20653111726335	215.75656335330703	12
215.75656335330703	222.08516241277306	11
222.08516241277306	228.34705182418085	13
228.34705182418085	230.94274072739688	11
230.94274072739688	231.55783288455706	0
231.55783288455706	236.52282833358615	3
236.52282833358615	236.81807256902303	0
236.81807256902303	239.15542276623177	3
239.15542276623177	239.46296884481188	0
239.46296884481188	244.06766013728765	3
244.06766013728765	244.5843375493022	0
244.5843375493022	250.60539053018812	3
250.60539053018812	251.06055872648665	0
251.06055872648665	254.3700057835255	3
254.3700057835255	255.19422927412015	0
255.19422927412015	258.2696900599211	3
258.2696900599211	258.626443511074	0
258.626443511074	261.6529481758192	3
261.6529481758192	261.94819241125606	0
261.94819241125606	264.19942970646235	3
264.19942970646235	264.5561831576153	0
264.5561831576153	267.36100339426577	3
267.36100339426577	267.7423605317051	0
267.7423605317051	271.1573237446906	3
271.1573237446906	271.42796429384106	0
271.42796429384106	273.2609389221784	3
273.2609389221784	273.5192776281857	0
273.5192776281857	276.0288536293993	3
276.0288536293993	276.4225126099818	0
276.4225126099818	280.95694354899877	3
280.95694354899877	281.04226654941596	0
281.04226654941596	282.3101462947512	10
282.3101462947512	288.33474998103765	3
288.33474998103765	288.69150343219053	0
288.69150343219053	290.91813704111047	3
290.91813704111047	291.3240978648362	0
291.3240978648362	295.69860484299153	3
295.69860484299153	296.04305645100123	0
296.04305645100123	299.0570080210862	3
299.0570080210862	299.35605421344053	0
299.35605421344053	304.12916935300365	3
304.12916935300365	304.2890933138653	0
304.2890933138653	309.27679147072206	14
309.27679147072206	309.6581486081614	0
309.6581486081614	310.99904951077065	14
310.99904951077065	311.2819919030643	0
311.2819919030643	314.55453343067353	14
314.55453343067353	314.83747582296724	0
314.83747582296724	316.8672799415959	14
316.8672799415959	319.5121762173847	15
319.5121762173847	319.7213075508192	0
319.7213075508192	321.65649888121965	14
321.65649888121965	321.9886486460861	0
321.9886486460861	325.0518075887439	14
325.0518075887439	325.26093892217835	0
325.26093892217835	329.366455078125	3
329.366455078125	330.2029804118629	0
330.2029804118629	336.839125549909	3
336.839125549909	337.17127531477547	0
337.17127531477547	340.4807223718143	3
340.4807223718143	340.825173979824	0
340.825173979824	346.0534573156857	3
346.0534573156857	346.53322919827065	0
346.53322919827065	349.099365234375	3
349.099365234375	349.34540209723906	0
349.34540209723906	351.79346888273665	3
351.79346888273665	352.17482602017594	0
352.17482602017594	357.0676601372876	3
357.0676601372876	357.44901727472694	0
357.44901727472694	359.0113513539138	3
359.0113513539138	359.0872032387743	0
359.0872032387743	360.45516819629853	10
360.45516819629853	366.11331680446		3
366.11331680446		366.5438813144721	0
366.5438813144721	370.41566245069777	3
370.41566245069777	370.8093214312803	0
370.8093214312803	374.96734441368324	3
374.96734441368324	375.4471162962682	0
375.4471162962682	380.7442615101638	3
380.7442615101638	380.90418547102547	0
380.90418547102547	384.9446417058556	16
384.9446417058556	385.48592280415653	0
385.48592280415653	388.31534672709347	16
388.31534672709347	388.56138358995753	0
388.56138358995753	390.59498966550365	16
390.59498966550365	391.8497776661104	0
391.8497776661104	396.47527068795506	16
396.47527068795506	396.8443259822512	0
396.8443259822512	403.8970840602245	16
403.8970840602245	404.0201024916565	0
404.0201024916565	409.1026646882584	17
409.1026646882584	409.4225126099817	0
409.4225126099817	412.7267592346784	16
412.7267592346784	413.0343053132585	0
413.0343053132585	417.106215393659	16
417.106215393659	417.30304488395024	0
417.30304488395024	422.85497809845265	3
422.85497809845265	423.33474998103765	0
423.33474998103765	427.2803421761226	3
427.2803421761226	427.69860484299153	0
427.69860484299153	431.5982891193871	3
431.5982891193871	431.86892966853765	0
431.86892966853765	434.5914389601031	3
434.5914389601031	434.94819241125606	0
434.94819241125606	438.46651955021235	3
438.46651955021235	439.63519464881676	0
439.63519464881676	444.95339284359835	3
444.95339284359835	445.3347499810377	0
445.3347499810377	448.7423605317052	3
448.7423605317052	449.2540887628944	0
449.2540887628944	454.2732407653216	3
454.2732407653216	454.900634765625	0
454.900634765625	457.8374758229673	3
457.8374758229673	458.08351268583135	0
458.08351268583135	461.441915863926	3
461.441915863926	462.68440202138964	0
462.68440202138964	468.6299942164745	3
468.6299942164745	469.01135135391377	0
469.01135135391377	472.56683527381676	3
472.56683527381676	473.10811637211776	0
473.10811637211776	476.62644351107406	3
476.62644351107406	477.0203537431735	0
477.0203537431735	481.14147119614677	3
481.14147119614677	481.276791470722	0
481.276791470722	482.8022200204793	10
482.8022200204793	488.05180758874394	3
488.05180758874394	488.4946739418993	0
488.4946739418993	491.55783288455706	3
491.55783288455706	491.9834482137439	0
491.9834482137439	495.6493974704186	3
495.6493974704186	495.9938490784283	0
495.9938490784283	497.90063476562494	3
497.90063476562494	498.26969005992106	0
498.26969005992106	501.702155548392	3
501.702155548392	501.9973997838289	0
501.9973997838289	505.68795272679006	3
505.68795272679006	505.785878005537	0
505.785878005537	506.42065311172627	18
506.42065311172627	506.5239885941292	0
506.5239885941292	512.5561831576152	18
512.5561831576152	512.8883329224818	0
512.8883329224818	515.6808513159891	18
515.6808513159891	516.1819274309769	0
516.1819274309769	521.3506025295814	18
521.3506025295814	521.756563353307	0
521.756563353307	524.8935333548241	18
524.8935333548241	525.373305237409	0
525.373305237409	527.4104620183556	19
527.4104620183556	533.0078006485134	3
533.0078006485134	533.4752706879551	0
533.4752706879551	540.3558029619235	3
540.3558029619235	541.167724609375	10
541.167724609375	544.5914389601031	3
544.5914389601031	544.9481924112561	0
544.9481924112561	546.9779965298847	3
546.9779965298847	547.359353667324	0
547.359353667324	554.4292704174942	3
554.4292704174942	554.9656854704822	0
554.9656854704822	556.2775416666666	3	
